FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POBLACIÓN_TOTAL;POBLACIÓN_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;RESIDUOS_LIMENTICIOS;MALEZA;RESIDUOS_ORGANICOS;PAPEL_BLANCO;PAPEL_PERIODICO;PAPEL_MIXTO;CARTON_BLANCO;CARTON_MARRON;CARTON_MIXTO;VIDRIO_TRANSPARENTE;VIDRIO_OTROS_COLORES;VIDRIOS_OTROS;TEREFLATO_POLIETILENO;POLIETILENO_ALTA_DENSIDAD;POLIETILENO_BAJA_DENSIDAD;POLIPROPILENO;OLIESTIRENO;QPOLICLORURO_VINILO;TETRABRICK;LATA;METALES_FERROSOS;ALUMINIO;OTROS_METALES;BOLSAS_PLASTICAS;RESIDUOS_SANITARIOS;RESIDUOS_PILAS;TECNOPOR;RESIDUOS_INERTES;RESIDUOS_TEXTILES;CAUCHO_CUERO;MEDICAMENTOS;ENVOLTURAS_SNAKCS_OTROS;RESIDUOS_NO_CATEGORIZADOS;PERIODO
20230627;639;60804;SELVA;CAJAMARCA;JAEN;COLASAY;10639;1903;8736;0.54;376.02;231.48;17.03;9.46;3.71;2.13;2.84;0.81;4.24;2.54;2.5;2.92;2.72;5.67;3.12;2.96;3.91;1.66;1.11;1.29;5.83;3.05;1.78;1.2;3.44;1.32;8.34;13.44;0.46;4.36;23.62;0.93;1.5;4.63;2019
20230627;640;60805;SELVA;CAJAMARCA;JAEN;HUABAL;8887;1029;7858;0.54;203.32;125.17;9.21;5.12;2.01;1.15;1.54;0.44;2.29;1.38;1.35;1.58;1.47;3.07;1.69;1.6;2.11;0.9;0.6;0.7;3.15;1.65;0.96;0.65;1.86;0.71;4.51;7.27;0.25;2.36;12.77;0.5;0.81;2.51;2019
20230627;641;60806;SIERRA;CAJAMARCA;JAEN;LAS PIRIAS;4621;794;3827;0.44;126.84;52.94;6.7;6.97;2.5;1.44;1.81;1.22;2.1;1.37;2.35;1.36;0.51;3.43;1.64;1.54;1.23;0.91;0.45;0.45;2.98;1.05;0.47;0.42;1.34;0.7;5.47;9.78;0.54;1.06;8.48;0.59;1.35;1.67;2019
20230627;642;60807;SIERRA;CAJAMARCA;JAEN;POMAHUACA;9211;1771;7440;0.36;232.71;97.12;12.29;12.79;4.58;2.64;3.32;2.23;3.86;2.51;4.32;2.5;0.94;6.29;3.01;2.83;2.26;1.68;0.82;0.83;5.46;1.92;0.87;0.77;2.46;1.29;10.04;17.94;0.99;1.95;15.56;1.08;2.49;3.06;2019
20230627;643;60808;SIERRA;CAJAMARCA;JAEN;PUCARA;6873;4174;2699;0.57;868.4;362.42;45.87;47.73;17.11;9.86;12.39;8.33;14.39;9.35;16.11;9.33;3.49;23.49;11.24;10.55;8.43;6.25;3.08;3.1;20.38;7.18;3.25;2.86;9.18;4.81;37.48;66.96;3.71;7.28;58.06;4.03;9.27;11.42;2019
20230627;644;60809;SIERRA;CAJAMARCA;JAEN;SALLIQUE;7536;919;6617;0.5;169.06;70.56;8.93;9.29;3.33;1.92;2.41;1.62;2.8;1.82;3.14;1.82;0.68;4.57;2.19;2.05;1.64;1.22;0.6;0.6;3.97;1.4;0.63;0.56;1.79;0.94;7.3;13.04;0.72;1.42;11.3;0.79;1.81;2.22;2019
20230627;645;60810;SIERRA;CAJAMARCA;JAEN;SAN FELIPE;4809;492;4317;0.44;78.6;32.8;4.15;4.32;1.55;0.89;1.12;0.75;1.3;0.85;1.46;0.84;0.32;2.13;1.02;0.95;0.76;0.57;0.28;0.28;1.84;0.65;0.29;0.26;0.83;0.43;3.39;6.06;0.34;0.66;5.25;0.37;0.84;1.03;2019
20230627;646;60811;SELVA;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;7959;582;7377;0.54;115;70.79;5.21;2.89;1.13;0.65;0.87;0.25;1.3;0.78;0.77;0.89;0.83;1.73;0.96;0.91;1.19;0.51;0.34;0.39;1.78;0.93;0.54;0.37;1.05;0.4;2.55;4.11;0.14;1.33;7.22;0.28;0.46;1.42;2019
20230627;647;60812;SIERRA;CAJAMARCA;JAEN;SANTA ROSA;10498;2704;7794;0.44;431.97;180.28;22.82;23.74;8.51;4.91;6.16;4.14;7.16;4.65;8.02;4.64;1.74;11.68;5.59;5.25;4.2;3.11;1.53;1.54;10.14;3.57;1.62;1.42;4.57;2.39;18.64;33.31;1.84;3.62;28.88;2.01;4.61;5.68;2019
20230627;648;60901;SIERRA;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;39506;13917;25589;0.51;2590.65;1864.98;60.43;160.19;5.76;2.79;43.58;0.29;21.74;26.01;11.86;7.19;2.22;13.22;9.49;11.62;15.9;4.51;0.65;1.52;29.2;6.22;0.02;1.32;17.18;8.45;81.87;131.08;0.88;4.18;18.61;2.56;6.45;18.68;2019
20230627;649;60902;SIERRA;CAJAMARCA;SAN IGNACIO;CHIRINOS;15773;2814;12959;0.64;657.35;274.34;34.73;36.13;12.95;7.47;9.38;6.3;10.89;7.08;12.2;7.06;2.64;17.78;8.51;7.98;6.38;4.73;2.33;2.34;15.43;5.44;2.46;2.16;6.95;3.64;28.37;50.69;2.81;5.51;43.95;3.05;7.02;8.65;2019
20230627;650;60903;SELVA;CAJAMARCA;SAN IGNACIO;HUARANGO;18766;4616;14150;0.56;943.51;580.83;42.73;23.74;9.31;5.34;7.13;2.03;10.63;6.38;6.28;7.34;6.82;14.23;7.84;7.43;9.8;4.18;2.78;3.23;14.64;7.65;4.46;3.02;8.64;3.3;20.92;33.73;1.15;10.94;59.27;2.34;3.77;11.63;2019
20230627;651;60904;SELVA;CAJAMARCA;SAN IGNACIO;LA COIPA;21032;2365;18667;0.54;467.31;287.68;21.17;11.76;4.61;2.65;3.53;1.01;5.26;3.16;3.11;3.63;3.38;7.05;3.88;3.68;4.86;2.07;1.38;1.6;7.25;3.79;2.21;1.49;4.28;1.63;10.36;16.71;0.57;5.42;29.35;1.16;1.87;5.76;2019
20230627;652;60905;SELVA;CAJAMARCA;SAN IGNACIO;NAMBALLE;9970;1212;8758;0.54;239.48;147.43;10.85;6.02;2.36;1.36;1.81;0.52;2.7;1.62;1.59;1.86;1.73;3.61;1.99;1.88;2.49;1.06;0.71;0.82;3.72;1.94;1.13;0.77;2.19;0.84;5.31;8.56;0.29;2.78;15.04;0.59;0.96;2.95;2019
20230627;653;60906;SELVA;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;19757;2904;16853;0.54;572.38;352.36;25.92;14.4;5.65;3.24;4.33;1.23;6.45;3.87;3.81;4.45;4.14;8.63;4.75;4.5;5.95;2.53;1.69;1.96;8.88;4.64;2.71;1.83;5.24;2;12.69;20.46;0.7;6.64;35.95;1.42;2.29;7.05;2019
20230627;654;60907;SELVA;CAJAMARCA;SAN IGNACIO;TABACONAS;19776;633;19143;0.54;125.08;77;5.66;3.15;1.23;0.71;0.95;0.27;1.41;0.85;0.83;0.97;0.9;1.89;1.04;0.98;1.3;0.55;0.37;0.43;1.94;1.01;0.59;0.4;1.15;0.44;2.77;4.47;0.15;1.45;7.86;0.31;0.5;1.54;2019
20230627;655;61001;SIERRA;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;21494;10104;11390;0.55;2028.38;1050.08;75.73;57.31;25.98;12.14;26.47;14.98;41.08;25.36;33.12;11.34;8.3;47.62;29.36;24.23;13.49;11.22;3.93;5.83;40.27;8.29;4.58;3.19;17.95;9.08;84.15;166.72;3.94;15.83;92.03;4.71;18.89;41.16;2019
20230627;656;61002;SIERRA;CAJAMARCA;SAN MARCOS;CHANCAY;3088;544;2544;0.25;49.64;20.72;2.62;2.73;0.98;0.56;0.71;0.48;0.82;0.53;0.92;0.53;0.2;1.34;0.64;0.6;0.48;0.36;0.18;0.18;1.17;0.41;0.19;0.16;0.52;0.27;2.14;3.83;0.21;0.42;3.32;0.23;0.53;0.65;2019
20230627;657;61003;SIERRA;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;2975;1759;1216;0.44;281;117.27;14.84;15.45;5.54;3.19;4.01;2.69;4.66;3.03;5.21;3.02;1.13;7.6;3.64;3.41;2.73;2.02;1;1;6.6;2.32;1.05;0.92;2.97;1.56;12.13;21.67;1.2;2.36;18.79;1.31;3;3.7;2019
20230627;658;61004;SIERRA;CAJAMARCA;SAN MARCOS;GREGORIO PITA;5284;545;4739;0.44;87.06;36.34;4.6;4.79;1.72;0.99;1.24;0.83;1.44;0.94;1.62;0.94;0.35;2.35;1.13;1.06;0.85;0.63;0.31;0.31;2.04;0.72;0.33;0.29;0.92;0.48;3.76;6.71;0.37;0.73;5.82;0.4;0.93;1.15;2019
20230627;659;61005;SIERRA;CAJAMARCA;SAN MARCOS;ICHOCAN;1987;598;1389;0.44;95.53;39.87;5.05;5.25;1.88;1.09;1.36;0.92;1.58;1.03;1.77;1.03;0.38;2.58;1.24;1.16;0.93;0.69;0.34;0.34;2.24;0.79;0.36;0.31;1.01;0.53;4.12;7.37;0.41;0.8;6.39;0.44;1.02;1.26;2019
20230627;660;61006;SIERRA;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;3670;486;3184;0.44;77.64;32.4;4.1;4.27;1.53;0.88;1.11;0.74;1.29;0.84;1.44;0.83;0.31;2.1;1.01;0.94;0.75;0.56;0.28;0.28;1.82;0.64;0.29;0.26;0.82;0.43;3.35;5.99;0.33;0.65;5.19;0.36;0.83;1.02;2019
20230627;661;61007;SIERRA;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;13135;1195;11940;0.44;190.9;79.67;10.08;10.49;3.76;2.17;2.72;1.83;3.16;2.06;3.54;2.05;0.77;5.16;2.47;2.32;1.85;1.37;0.68;0.68;4.48;1.58;0.71;0.63;2.02;1.06;8.24;14.72;0.82;1.6;12.76;0.89;2.04;2.51;2019
20230627;662;61101;SIERRA;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;14167;4368;9799;0.47;749.33;312.73;39.58;41.19;14.76;8.51;10.69;7.19;12.41;8.07;13.9;8.05;3.01;20.27;9.7;9.1;7.28;5.39;2.65;2.67;17.59;6.2;2.8;2.46;7.92;4.15;32.34;57.78;3.2;6.28;50.1;3.48;8;9.86;2019
20230627;663;61102;SIERRA;CAJAMARCA;SAN MIGUEL;BOLIVAR;1336;559;777;0.44;89.3;37.27;4.72;4.91;1.76;1.01;1.27;0.86;1.48;0.96;1.66;0.96;0.36;2.42;1.16;1.08;0.87;0.64;0.32;0.32;2.1;0.74;0.33;0.29;0.94;0.49;3.85;6.89;0.38;0.75;5.97;0.41;0.95;1.17;2019
20230627;664;61103;SIERRA;CAJAMARCA;SAN MIGUEL;CALQUIS;4295;102;4193;0.44;16.29;6.8;0.86;0.9;0.32;0.19;0.23;0.16;0.27;0.18;0.3;0.18;0.07;0.44;0.21;0.2;0.16;0.12;0.06;0.06;0.38;0.13;0.06;0.05;0.17;0.09;0.7;1.26;0.07;0.14;1.09;0.08;0.17;0.21;2019
20230627;665;61104;SIERRA;CAJAMARCA;SAN MIGUEL;CATILLUC;2855;448;2407;0.44;71.57;29.87;3.78;3.93;1.41;0.81;1.02;0.69;1.19;0.77;1.33;0.77;0.29;1.94;0.93;0.87;0.7;0.52;0.25;0.26;1.68;0.59;0.27;0.24;0.76;0.4;3.09;5.52;0.31;0.6;4.78;0.33;0.76;0.94;2019
20230627;666;61105;SIERRA;CAJAMARCA;SAN MIGUEL;EL PRADO;1680;270;1410;0.44;43.13;18;2.28;2.37;0.85;0.49;0.62;0.41;0.71;0.46;0.8;0.46;0.17;1.17;0.56;0.52;0.42;0.31;0.15;0.15;1.01;0.36;0.16;0.14;0.46;0.24;1.86;3.33;0.18;0.36;2.88;0.2;0.46;0.57;2019
20230627;667;61106;SIERRA;CAJAMARCA;SAN MIGUEL;LA FLORIDA;2193;589;1604;0.44;94.09;39.27;4.97;5.17;1.85;1.07;1.34;0.9;1.56;1.01;1.75;1.01;0.38;2.54;1.22;1.14;0.91;0.68;0.33;0.34;2.21;0.78;0.35;0.31;0.99;0.52;4.06;7.26;0.4;0.79;6.29;0.44;1;1.24;2019
20230627;668;61107;SIERRA;CAJAMARCA;SAN MIGUEL;LLAPA;4633;785;3848;0.44;125.4;52.34;6.62;6.89;2.47;1.42;1.79;1.2;2.08;1.35;2.33;1.35;0.5;3.39;1.62;1.52;1.22;0.9;0.44;0.45;2.94;1.04;0.47;0.41;1.33;0.69;5.41;9.67;0.54;1.05;8.38;0.58;1.34;1.65;2019
20230627;669;61108;COSTA;CAJAMARCA;SAN MIGUEL;NANCHOC;1373;328;1045;0.5;59.82;25.09;3.97;4.11;1.12;0.99;1;0.47;1.34;0.91;0.96;0.59;0.21;1.9;0.76;0.65;0.5;0.38;0.19;0.28;1.42;0.33;0.19;0.08;0.59;0.28;1.95;3.81;0.1;0.39;4.19;0.13;0.6;0.33;2019
20230627;670;61109;SIERRA;CAJAMARCA;SAN MIGUEL;NIEPOS;3359;818;2541;0.44;130.68;54.54;6.9;7.18;2.57;1.48;1.86;1.25;2.16;1.41;2.42;1.4;0.53;3.53;1.69;1.59;1.27;0.94;0.46;0.47;3.07;1.08;0.49;0.43;1.38;0.72;5.64;10.08;0.56;1.1;8.74;0.61;1.4;1.72;2019
20230627;671;61110;COSTA;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;2293;385;1908;0.5;70.21;29.45;4.66;4.82;1.31;1.16;1.18;0.55;1.57;1.07;1.13;0.7;0.25;2.23;0.89;0.77;0.59;0.45;0.23;0.33;1.67;0.38;0.22;0.1;0.69;0.33;2.29;4.48;0.12;0.46;4.92;0.15;0.71;0.39;2019
20230627;672;61111;SIERRA;CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN;3781;209;3572;0.44;33.39;13.93;1.76;1.84;0.66;0.38;0.48;0.32;0.55;0.36;0.62;0.36;0.13;0.9;0.43;0.41;0.32;0.24;0.12;0.12;0.78;0.28;0.12;0.11;0.35;0.18;1.44;2.57;0.14;0.28;2.23;0.16;0.36;0.44;2019
20230627;673;61112;SIERRA;CAJAMARCA;SAN MIGUEL;TONGOD;2644;647;1997;0.44;103.36;43.14;5.46;5.68;2.04;1.17;1.47;0.99;1.71;1.11;1.92;1.11;0.42;2.8;1.34;1.26;1;0.74;0.37;0.37;2.43;0.85;0.39;0.34;1.09;0.57;4.46;7.97;0.44;0.87;6.91;0.48;1.1;1.36;2019
20230627;674;61113;SIERRA;CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;3173;985;2188;0.44;157.36;65.67;8.31;8.65;3.1;1.79;2.25;1.51;2.61;1.69;2.92;1.69;0.63;4.26;2.04;1.91;1.53;1.13;0.56;0.56;3.69;1.3;0.59;0.52;1.66;0.87;6.79;12.13;0.67;1.32;10.52;0.73;1.68;2.07;2019
20230627;675;61201;SIERRA;CAJAMARCA;SAN PABLO;SAN PABLO;13457;3502;9955;0.49;626.33;261.39;33.09;34.43;12.34;7.11;8.94;6.01;10.38;6.75;11.62;6.73;2.52;16.94;8.11;7.61;6.08;4.51;2.22;2.23;14.7;5.18;2.34;2.06;6.62;3.47;27.03;48.3;2.67;5.25;41.87;2.91;6.69;8.24;2019
20230627;676;61202;SIERRA;CAJAMARCA;SAN PABLO;SAN BERNARDINO;4590;207;4383;0.44;33.07;13.8;1.75;1.82;0.65;0.38;0.47;0.32;0.55;0.36;0.61;0.36;0.13;0.89;0.43;0.4;0.32;0.24;0.12;0.12;0.78;0.27;0.12;0.11;0.35;0.18;1.43;2.55;0.14;0.28;2.21;0.15;0.35;0.44;2019
20230627;677;61203;SIERRA;CAJAMARCA;SAN PABLO;SAN LUIS;953;200;753;0.44;31.95;13.33;1.69;1.76;0.63;0.36;0.46;0.31;0.53;0.34;0.59;0.34;0.13;0.86;0.41;0.39;0.31;0.23;0.11;0.11;0.75;0.26;0.12;0.11;0.34;0.18;1.38;2.46;0.14;0.27;2.14;0.15;0.34;0.42;2019
20230627;678;61204;SIERRA;CAJAMARCA;SAN PABLO;TUMBADEN;3677;187;3490;0.44;29.87;12.47;1.58;1.64;0.59;0.34;0.43;0.29;0.49;0.32;0.55;0.32;0.12;0.81;0.39;0.36;0.29;0.22;0.11;0.11;0.7;0.25;0.11;0.1;0.32;0.17;1.29;2.3;0.13;0.25;2;0.14;0.32;0.39;2019
20230627;679;61301;SIERRA;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;9799;5299;4500;0.56;1083.12;452.03;57.22;59.53;21.34;12.3;15.45;10.39;17.94;11.67;20.1;11.63;4.36;29.29;14.02;13.15;10.52;7.8;3.84;3.86;25.42;8.96;4.05;3.56;11.45;5.99;46.74;83.52;4.63;9.08;72.41;5.03;11.57;14.25;2019
20230627;680;61302;SIERRA;CAJAMARCA;SANTA CRUZ;ANDABAMBA;1343;243;1100;0.44;38.82;16.2;2.05;2.13;0.76;0.44;0.55;0.37;0.64;0.42;0.72;0.42;0.16;1.05;0.5;0.47;0.38;0.28;0.14;0.14;0.91;0.32;0.15;0.13;0.41;0.21;1.68;2.99;0.17;0.33;2.6;0.18;0.41;0.51;2019
20230627;681;61303;SIERRA;CAJAMARCA;SANTA CRUZ;CATACHE;9852;1555;8297;0.44;248.41;103.67;13.12;13.65;4.89;2.82;3.54;2.38;4.12;2.68;4.61;2.67;1;6.72;3.22;3.02;2.41;1.79;0.88;0.89;5.83;2.05;0.93;0.82;2.63;1.37;10.72;19.16;1.06;2.08;16.61;1.15;2.65;3.27;2019
20230627;682;61304;SIERRA;CAJAMARCA;SANTA CRUZ;CHANCAYBA�OS;3505;354;3151;0.44;56.55;23.6;2.99;3.11;1.11;0.64;0.81;0.54;0.94;0.61;1.05;0.61;0.23;1.53;0.73;0.69;0.55;0.41;0.2;0.2;1.33;0.47;0.21;0.19;0.6;0.31;2.44;4.36;0.24;0.47;3.78;0.26;0.6;0.74;2019
20230627;683;61305;SIERRA;CAJAMARCA;SANTA CRUZ;LA ESPERANZA;2391;208;2183;0.44;33.23;13.87;1.76;1.83;0.65;0.38;0.47;0.32;0.55;0.36;0.62;0.36;0.13;0.9;0.43;0.4;0.32;0.24;0.12;0.12;0.78;0.27;0.12;0.11;0.35;0.18;1.43;2.56;0.14;0.28;2.22;0.15;0.35;0.44;2019
20230627;684;61306;SIERRA;CAJAMARCA;SANTA CRUZ;NINABAMBA;2067;273;1794;0.44;43.61;18.2;2.3;2.4;0.86;0.5;0.62;0.42;0.72;0.47;0.81;0.47;0.18;1.18;0.56;0.53;0.42;0.31;0.15;0.16;1.02;0.36;0.16;0.14;0.46;0.24;1.88;3.36;0.19;0.37;2.92;0.2;0.47;0.57;2019
20230627;685;61307;SIERRA;CAJAMARCA;SANTA CRUZ;PULAN;3962;486;3476;0.44;77.64;32.4;4.1;4.27;1.53;0.88;1.11;0.74;1.29;0.84;1.44;0.83;0.31;2.1;1.01;0.94;0.75;0.56;0.28;0.28;1.82;0.64;0.29;0.26;0.82;0.43;3.35;5.99;0.33;0.65;5.19;0.36;0.83;1.02;2019
20230627;686;61308;SIERRA;CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;1442;175;1267;0.44;27.96;11.67;1.48;1.54;0.55;0.32;0.4;0.27;0.46;0.3;0.52;0.3;0.11;0.76;0.36;0.34;0.27;0.2;0.1;0.1;0.66;0.23;0.1;0.09;0.3;0.15;1.21;2.16;0.12;0.23;1.87;0.13;0.3;0.37;2019
20230627;687;61309;SIERRA;CAJAMARCA;SANTA CRUZ;SEXI;443;220;223;0.44;35.15;14.67;1.86;1.93;0.69;0.4;0.5;0.34;0.58;0.38;0.65;0.38;0.14;0.95;0.46;0.43;0.34;0.25;0.12;0.13;0.82;0.29;0.13;0.12;0.37;0.19;1.52;2.71;0.15;0.29;2.35;0.16;0.38;0.46;2019
20230627;688;61310;SIERRA;CAJAMARCA;SANTA CRUZ;UTICYACU;1284;143;1141;0.44;22.84;9.53;1.21;1.26;0.45;0.26;0.33;0.22;0.38;0.25;0.42;0.25;0.09;0.62;0.3;0.28;0.22;0.16;0.08;0.08;0.54;0.19;0.09;0.08;0.24;0.13;0.99;1.76;0.1;0.19;1.53;0.11;0.24;0.3;2019
20230627;689;61311;SIERRA;CAJAMARCA;SANTA CRUZ;YAUYUCAN;2911;805;2106;0.44;128.6;53.67;6.79;7.07;2.53;1.46;1.83;1.23;2.13;1.39;2.39;1.38;0.52;3.48;1.66;1.56;1.25;0.93;0.46;0.46;3.02;1.06;0.48;0.42;1.36;0.71;5.55;9.92;0.55;1.08;8.6;0.6;1.37;1.69;2019
20230627;690;70101;COSTA;CALLAO;CALLAO;CALLAO;503234;503234;0;0.53;97350.62;49441.46;665.88;0;657.12;2923.44;865.45;818.72;682.43;399.14;1145.82;461.44;421.53;1604.34;3200.89;1369.72;998.82;406.93;289.13;1.95;2309.16;330.99;0;483.83;536.4;0;6277.17;11867.04;0;1503.09;4578.4;82.75;1329.81;1697.79;2019
20230627;691;70102;COSTA;CALLAO;CALLAO;BELLAVISTA;80139;80139;0;0.62;18135.46;8362.81;549.72;669.56;351.03;339.57;266.03;216.15;257.37;211.83;258.97;182.94;49.15;429.33;329.61;225.23;135.01;104.26;38.88;71.03;315.49;124.72;54.52;26.41;273.37;120.18;834.36;1841.9;60.88;165.63;692.38;65.52;235.42;276.22;2019
20230627;692;70103;COSTA;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;45963;45963;0;0.67;11240.25;7490.5;264.15;56.2;155.12;120.27;122.52;71.94;110.15;140.5;109.03;84.3;34.84;93.29;87.67;76.43;65.19;71.94;17.98;24.73;101.16;28.1;0;15.74;124.77;35.97;297.87;702.18;4.22;137.13;138.26;13.49;115.77;328.83;2019
20230627;693;70104;COSTA;CALLAO;CALLAO;LA PERLA;64142;64142;0;0.6;14047.1;3994.99;1068.98;0;217.73;240.21;54.78;0;1004.37;0;469.17;0;0;153.11;306.23;66.02;174.18;0;0;0;217.73;66.02;0;0;0;0;633.05;1855.48;0;753.11;2160.71;0;611.22;0;2019
20230627;694;70105;COSTA;CALLAO;CALLAO;LA PUNTA;3963;3963;0;0.66;954.69;551.43;23.58;0.44;2.52;5.12;17.73;0.77;0;28.12;14.16;20.94;0;21.69;13.6;31.07;12.87;6.9;0.97;6.33;15.59;0.28;0;0;11.56;1.13;18.96;129.33;0.44;5.35;2.78;1.73;3.45;5.82;2019
20230627;695;70106;COSTA;CALLAO;CALLAO;VENTANILLA;357035;357035;0;0.55;71674.78;42389.04;1506.96;610.24;997;628.59;521.79;569.1;1037.13;261.47;507.46;599.63;266.63;908.12;1199.84;554.76;278.1;358.23;302.47;375.58;745.42;122.56;103.21;38.7;1474.35;333.29;3333.59;8109.28;15.05;561.21;1209.87;103.93;1345.34;306.84;2019
20230627;696;70107;COSTA;CALLAO;CALLAO;MI PERU;51036;51036;0;0.46;8568.94;5173.07;437.02;34.28;75.41;45.42;116.54;6;22.28;119.97;38.56;0.86;0;64.04;88.74;365.08;25.21;23.68;4.55;0;40.65;0;0;20.11;0;0;0;960.11;0.83;107.26;573.9;0;141.82;83.57;2019
20230627;697;80101;SIERRA;CUSCO;CUSCO;CUSCO;117821;115567;2254;0.45;18981.88;9147.76;578.63;643.96;427.3;220.64;207.95;198.5;321.69;222.8;316.78;161.9;79.37;641.39;284.39;204.51;96.19;117.38;57.27;144;349.04;94.04;46.71;22.82;239.19;141.29;771.55;1590.04;41.4;152.17;877.73;45.89;169.01;368.58;2019
20230627;698;80102;SIERRA;CUSCO;CUSCO;CCORCA;2408;754;1654;0.44;120.45;50.27;6.36;6.62;2.37;1.37;1.72;1.16;2;1.3;2.24;1.29;0.48;3.26;1.56;1.46;1.17;0.87;0.43;0.43;2.83;1;0.45;0.4;1.27;0.67;5.2;9.29;0.51;1.01;8.05;0.56;1.29;1.58;2019
20230627;699;80103;SIERRA;CUSCO;CUSCO;POROY;11418;7224;4194;0.47;1239.28;517.2;65.47;68.12;24.41;14.08;17.68;11.88;20.53;13.35;23;13.31;4.98;33.52;16.04;15.05;12.04;8.92;4.39;4.42;29.09;10.25;4.63;4.08;13.1;6.86;53.48;95.56;5.29;10.39;82.85;5.76;13.24;16.3;2019
20230627;700;80104;SIERRA;CUSCO;CUSCO;SAN JERONIMO;66405;64801;1604;0.48;11353.14;5471.31;346.08;385.15;255.57;131.97;124.37;118.72;192.4;133.26;189.47;96.83;47.47;383.62;170.1;122.32;57.53;70.21;34.26;86.13;208.76;56.25;27.94;13.65;143.06;84.51;461.47;951.01;24.76;91.02;524.98;27.44;101.09;220.45;2019
20230627;701;80105;SIERRA;CUSCO;CUSCO;SAN SEBASTIAN;128607;127043;1564;0.57;26431.3;15375.98;394.73;809.06;222.2;128.09;233.96;69.27;406.49;135.93;495.37;257.49;0;432.54;448.57;0;20.04;4.23;10.46;0;379.04;338.32;69.27;26.14;232.65;576.4;916.23;3240.14;13.07;180.37;663.67;0;351.59;0;2019
20230627;702;80106;SIERRA;CUSCO;CUSCO;SANTIAGO;102400;100659;1741;0.54;19839.89;9561.25;604.79;673.06;446.61;230.62;217.35;207.47;336.23;232.87;331.1;169.22;82.95;670.38;297.25;213.76;100.54;122.69;59.86;150.51;364.82;98.29;48.82;23.85;250;147.68;806.43;1661.91;43.28;159.05;917.41;47.96;176.65;385.24;2019
20230627;703;80107;SIERRA;CUSCO;CUSCO;SAYLLA;7702;5126;2576;0.4;748.4;312.34;39.53;41.14;14.74;8.5;10.68;7.18;12.4;8.06;13.89;8.04;3.01;20.24;9.69;9.09;7.27;5.39;2.65;2.67;17.57;6.19;2.8;2.46;7.91;4.14;32.3;57.71;3.2;6.28;50.03;3.48;7.99;9.85;2019
20230627;704;80108;SIERRA;CUSCO;CUSCO;WANCHAQ;61408;61408;0;0.39;8741.43;4212.68;266.47;296.55;196.78;101.61;95.76;91.41;148.14;102.6;145.88;74.56;36.55;295.37;130.97;94.18;44.3;54.06;26.38;66.31;160.74;43.31;21.51;10.51;110.15;65.07;355.31;732.24;19.07;70.08;404.21;21.13;77.83;169.73;2019
20230627;705;80201;SIERRA;CUSCO;ACOMAYO;ACOMAYO;4678;2897;1781;0.39;412.39;172.11;21.78;22.67;8.12;4.68;5.88;3.95;6.83;4.44;7.65;4.43;1.66;11.15;5.34;5.01;4;2.97;1.46;1.47;9.68;3.41;1.54;1.36;4.36;2.28;17.8;31.8;1.76;3.46;27.57;1.92;4.4;5.43;2019
20230627;706;80202;SIERRA;CUSCO;ACOMAYO;ACOPIA;3010;2019;991;0.44;322.54;134.61;17.04;17.73;6.35;3.66;4.6;3.09;5.34;3.47;5.99;3.46;1.3;8.72;4.18;3.92;3.13;2.32;1.14;1.15;7.57;2.67;1.21;1.06;3.41;1.79;13.92;24.87;1.38;2.71;21.56;1.5;3.44;4.24;2019
20230627;707;80203;SIERRA;CUSCO;ACOMAYO;ACOS;2367;1399;968;0.37;188.93;78.85;9.98;10.39;3.72;2.15;2.7;1.81;3.13;2.03;3.51;2.03;0.76;5.11;2.45;2.29;1.83;1.36;0.67;0.67;4.43;1.56;0.71;0.62;2;1.05;8.15;14.57;0.81;1.58;12.63;0.88;2.02;2.49;2019
20230627;708;80204;SIERRA;CUSCO;ACOMAYO;MOSOC LLACTA;1118;619;499;0.44;98.89;41.27;5.22;5.44;1.95;1.12;1.41;0.95;1.64;1.07;1.83;1.06;0.4;2.67;1.28;1.2;0.96;0.71;0.35;0.35;2.32;0.82;0.37;0.33;1.05;0.55;4.27;7.63;0.42;0.83;6.61;0.46;1.06;1.3;2019
